2.200000000000000178e+00,1.026750644139973856e+00,4.855092093951104970e-02
2.283760277313318099e+00,1.043367308942799943e+00,9.225873967786576979e-02
2.299999999999999822e+00,1.045801630658969028e+00,1.006124718282884328e-01
2.375167049258175123e+00,1.054022685910303903e+00,1.386931017994363635e-01
2.399999999999999911e+00,1.055695288660460029e+00,1.510526875632985933e-01
2.478315528601706230e+00,1.057812671072142940e+00,1.892924625432051977e-01
2.500000000000000000e+00,1.057586160017227828e+00,1.996824486043580482e-01
2.570985445269208913e+00,1.054485595607194126e+00,2.331029831201901770e-01
2.600000000000000089e+00,1.052199427709521240e+00,2.465062265465156888e-01
2.670060548123619260e+00,1.044277732668908554e+00,2.782668068374370973e-01
2.700000000000000178e+00,1.039856481114682873e+00,2.915803617336030773e-01
2.770161207600358555e+00,1.027028649896238877e+00,3.221655457539510659e-01
2.799999999999999822e+00,1.020501819462420467e+00,3.349045776375624839e-01
2.875219810175426716e+00,1.001088693063511892e+00,3.662536947425628076e-01
2.899999999999999911e+00,9.937280730725652766e-01,3.763217232092670450e-01
2.963535677144727654e+00,9.725421932150890569e-01,4.014655086942751083e-01
3.000000000000000000e+00,9.588062147931617485e-01,4.154032048193548321e-01
3.085206127887917926e+00,9.218791289226446750e-01,4.462393835741830239e-01
3.100000000000000089e+00,9.147393906782258499e-01,4.513007634590706085e-01
3.173698056727744632e+00,8.757382885387622329e-01,4.748958897120607037e-01
3.200000000000000178e+00,8.603777349476964265e-01,4.825542935105738285e-01
3.280076709301117166e+00,8.086960540343458570e-01,5.027234037153416324e-01
3.299999999999999822e+00,7.946590378144839928e-01,5.068726649082246904e-01
3.375153788659390752e+00,7.374400072085712798e-01,5.186399905033622915e-01
3.399999999999999911e+00,7.170613118773619954e-01,5.209741397894522841e-01
3.470806639945392291e+00,6.552544005606824040e-01,5.225321898427272016e-01
3.500000000000000000e+00,6.283076368913679266e-01,5.207067271914161966e-01
3.572932155853286496e+00,5.580163246953222522e-01,5.089611014553433455e-01
3.600000000000000089e+00,5.311232689413464270e-01,5.017937947278853228e-01
3.671197689038801837e+00,4.594227066777263890e-01,4.752640669369888049e-01
3.700000000000000178e+00,4.303912521477649133e-01,4.613418727397571306e-01
3.764367471387567221e+00,3.664292610202105616e-01,4.237895271192861357e-01
3.799999999999999822e+00,3.319613900099024351e-01,3.993990171629704933e-01
3.880238117473481907e+00,2.578594023447211003e-01,3.362658531442603849e-01
3.899999999999999911e+00,2.404554366126197551e-01,3.191981108371861886e-01
3.975966571931805138e+00,1.767843661292375912e-01,2.491369494318896594e-01
4.000000000000000000e+00,1.576653094539487987e-01,2.257500347155861897e-01
4.082057362300354875e+00,9.555169452427567101e-02,1.427363268838699739e-01
4.099999999999999645e+00,8.251234479479664652e-02,1.240912461423410162e-01
4.178208848329695080e+00,2.715401553141517585e-02,4.160316522910180448e-02
4.200000000000000178e+00,1.198889771244466759e-02,1.841425996238359869e-02
4.277831992893998958e+00,-4.219931070044243698e-02,-6.439251906518574098e-02
4.299999999999999822e+00,-5.782554932715135848e-02,-8.782685506356423255e-02
4.382254226563070176e+00,-1.175844188864740986e-01,-1.733023220658240771e-01
4.400000000000000355e+00,-1.309749040318319291e-01,-1.913018218612378973e-01
4.476839301547999028e+00,-1.916430953528177605e-01,-2.665267620229242462e-01
4.500000000000000000e+00,-2.108856794880520635e-01,-2.881211873301386950e-01
4.577714192255260883e+00,-2.789371732234255941e-01,-3.557322969380654065e-01
4.599999999999999645e+00,-2.994276999442088139e-01,-3.734979159122818748e-01
4.670573077143045815e+00,-3.668367495677679058e-01,-4.240223065419950754e-01
4.700000000000000178e+00,-3.958681242657940413e-01,-4.422433899031708582e-01
4.770894848776459085e+00,-4.670709752738014808e-01,-4.785828735664180433e-01
4.799999999999999822e+00,-4.964568610891504918e-01,-4.902970544015376464e-01
4.867083234240618950e+00,-5.634381441036750982e-01,-5.101881499876379511e-01
4.900000000000000355e+00,-5.955114301152906187e-01,-5.164418677376781952e-01
4.976849315308346178e+00,-6.671251765191634764e-01,-5.228217688909233551e-01
5.000000000000000000e+00,-6.876043153362078053e-01,-5.226931400849769149e-01
5.058492670438541339e+00,-7.367473232202982336e-01,-5.186961607774414063e-01
5.099999999999999645e+00,-7.692250000024961620e-01,-5.130499063237257129e-01
5.186176521055699595e+00,-8.300908357722723840e-01,-4.953115755588876068e-01
5.200000000000000178e+00,-8.390328088000454931e-01,-4.918335749250795641e-01
5.272402608372735777e+00,-8.822704638094517327e-01,-4.713401457031167197e-01
5.299999999999999822e+00,-8.972106867575565525e-01,-4.626643565809682168e-01
5.379274962502035073e+00,-9.356784819356472882e-01,-4.356569432247312523e-01
5.400000000000000355e+00,-9.446989705011162863e-01,-4.281653831935909316e-01
5.476229958731470226e+00,-9.744355001958316942e-01,-3.993793432171680036e-01
5.500000000000000000e+00,-9.826535750184882678e-01,-3.900590447382407677e-01
5.571091788903197894e+00,-1.004433364347207647e+00,-3.613647501617759383e-01
5.599999999999999645e+00,-1.012142001627706955e+00,-3.493808829863369048e-01
5.670374356091074652e+00,-1.028278961792365775e+00,-3.195258119688500487e-01
5.700000000000000178e+00,-1.033993946494257132e+00,-3.066853941734506428e-01
5.773101435237290247e+00,-1.045450407251985459e+00,-2.743428008660266371e-01
5.799999999999999822e+00,-1.048731919779313904e+00,-2.622090995742035746e-01
5.860206628403956230e+00,-1.054264519733527639e+00,-2.345954178596288964e-01
5.900000000000000355e+00,-1.056535741567796949e+00,-2.159948092054636004e-01
5.981120993472838876e+00,-1.057655102752833365e+00,-1.771958763704666040e-01
6.000000000000000000e+00,-1.057217014010686240e+00,-1.679943940331914964e-01
6.074333950689602801e+00,-1.052778972586149608e+00,-1.311312509134581195e-01
6.099999999999999645e+00,-1.050193110725775369e+00,-1.181717437366927442e-01
6.182857135979710428e+00,-1.037832469503958466e+00,-7.557525616106414157e-02
6.200000000000000178e+00,-1.034459951734569616e+00,-6.663002608737580990e-02
6.277409829061001645e+00,-1.015401108819542708e+00,-2.580052558750454278e-02
6.299999999999999822e+00,-1.008576958913905308e+00,-1.378982317151253648e-02
6.324449000000000431e+00,-1.000502287828129999e+00,-7.696072747821668071e-04
